Site_ID,Date_start,Date_end,CH4mean,CO2mean,N2Omean,Diffusive_CH4_Flux_Mean,CO2_Flux_Mean,N2O_Flux_Mean,Diff_Method,Latitude,Longitude,Elevation_m,Slope_m_per_m,Strahler_order,Basin_size_km2,Channel_type
2238,2016-01-29,2016-01-29,0.859101333,174.0981159,NA,6.67008,469.44,NA,floating chamber- unspecified response,44.8753,-91.9381,233.897424,NA,NA,4584.2823,NA
2238,2016-04-30,2016-04-30,0.029606118,18.40507607,NA,3.625920029,-8.64,NA,floating chamber- unspecified response,44.8753,-91.9381,233.897424,NA,NA,4584.2823,NA
2238,2016-08-15,2016-08-15,0.245368618,4.339700889,NA,12.096,-77.76,NA,floating chamber- unspecified response,44.8753,-91.9381,233.897424,NA,NA,4584.2823,NA
2239,2015-01-17,2015-01-17,0.056849998,158.6228844,NA,2.059199971,956.1600003,NA,floating chamber- unspecified response,45.0994,-91.6511,303.8856,NA,NA,60.605766,NA
2239,2015-07-24,2015-07-24,0.250670289,246.4283985,NA,9.216000029,2036.16,NA,floating chamber- unspecified response,45.0994,-91.6511,303.8856,NA,NA,60.605766,NA
2239,2015-10-19,2015-10-19,0.05287735,130.5876179,NA,2.318399971,743.04,NA,floating chamber- unspecified response,45.0994,-91.6511,303.8856,NA,NA,60.605766,NA
2239,2016-01-29,2016-01-29,0.093818069,163.8346146,NA,4.12128,1264.32,NA,floating chamber- unspecified response,45.0994,-91.6511,303.8856,NA,NA,60.605766,NA
2239,2016-04-30,2016-04-30,0.063431943,69.43838968,NA,2.26368,354.24,NA,floating chamber- unspecified response,45.0994,-91.6511,303.8856,NA,NA,60.605766,NA
2239,2016-08-15,2016-08-15,0.011683292,104.2764085,NA,4.089599971,2226.24,NA,floating chamber- unspecified response,45.0994,-91.6511,303.8856,NA,NA,60.605766,NA
2240,2015-01-18,2015-01-18,0.028523427,120.1533828,NA,1.405440029,892.7999997,NA,floating chamber- unspecified response,45.4525,-91.26,322.972176,NA,NA,4273.4835,NA
2240,2015-04-23,2015-04-23,0.019907617,42.04196346,NA,0.431423971,46.07999997,NA,floating chamber- unspecified response,45.4525,-91.26,322.972176,NA,NA,4273.4835,NA
2240,2015-07-23,2015-07-23,0.031374795,30.13578795,NA,1.07136,106.56,NA,floating chamber- unspecified response,45.4525,-91.26,322.972176,NA,NA,4273.4835,NA
2240,2015-10-20,2015-10-20,0.020384871,41.14280521,NA,1.051200029,167.04,NA,floating chamber- unspecified response,45.4525,-91.26,322.972176,NA,NA,4273.4835,NA
2240,2016-01-30,2016-01-30,0.0997986,131.62547,NA,2.589120029,1045.44,NA,floating chamber- unspecified response,45.4525,-91.26,322.972176,NA,NA,4273.4835,NA
2240,2016-05-01,2016-05-01,0.021125093,33.53974347,NA,0.502848,83.52000003,NA,floating chamber- unspecified response,45.4525,-91.26,322.972176,NA,NA,4273.4835,NA
2241,2014-10-10,2014-10-10,0.017332046,48.74238614,NA,0.0003,120,NA,floating chamber- unspecified response,45.4068,-91.219,321.972432,NA,NA,4817.3814,DD
2241,2015-01-18,2015-01-18,0.017167515,81.43815291,NA,0.784512,489.6,NA,floating chamber- unspecified response,45.4068,-91.219,321.972432,NA,NA,4817.3814,DD
2241,2015-04-23,2015-04-23,0.012761949,42.35685076,NA,0.317664029,132.48,NA,floating chamber- unspecified response,45.4068,-91.219,321.972432,NA,NA,4817.3814,DD
2241,2015-07-23,2015-07-23,0.013057103,2.817233408,NA,0.194112029,25.92,NA,floating chamber- unspecified response,45.4068,-91.219,321.972432,NA,NA,4817.3814,DD
2241,2015-10-20,2015-10-20,0.132329535,46.78011161,NA,2.724479971,60.48,NA,floating chamber- unspecified response,45.4068,-91.219,321.972432,NA,NA,4817.3814,DD
2241,2016-01-30,2016-01-30,0.063675318,110.768291,NA,2.122560029,469.44,NA,floating chamber- unspecified response,45.4068,-91.219,321.972432,NA,NA,4817.3814,DD
2241,2016-05-01,2016-05-01,0.008126006,32.01003711,NA,0.174528,74.88000003,NA,floating chamber- unspecified response,45.4068,-91.219,321.972432,NA,NA,4817.3814,DD
2242,2014-10-10,2014-10-10,0.013491755,30.72011953,NA,0.369,50,NA,floating chamber- unspecified response,45.308,-90.9565,333.058008,NA,NA,1491.83424,NA
2242,2015-04-23,2015-04-23,0.025129634,21.26659605,NA,0.176256,-17.28,NA,floating chamber- unspecified response,45.308,-90.9565,333.058008,NA,NA,1491.83424,NA
2242,2015-07-23,2015-07-23,0.052353275,8.88811065,NA,0.683424,-11.51999997,NA,floating chamber- unspecified response,45.308,-90.9565,333.058008,NA,NA,1491.83424,NA
2242,2015-10-20,2015-10-20,0.012368355,20.73284266,NA,0.0387072,0,NA,floating chamber- unspecified response,45.308,-90.9565,333.058008,NA,NA,1491.83424,NA
2242,2016-05-01,2016-05-01,0.008231174,24.02168165,NA,0.0867456,17.28,NA,floating chamber- unspecified response,45.308,-90.9565,333.058008,NA,NA,1491.83424,NA
2242,2016-08-16,2016-08-16,0.078295172,57.00909061,NA,1.24416,192.96,NA,floating chamber- unspecified response,45.308,-90.9565,333.058008,NA,NA,1491.83424,NA
2244,2015-04-25,2015-04-25,0.059952838,24.26995955,NA,0.474336,391.68,NA,floating chamber- unspecified response,44.6312,-91.969007,211.125816,NA,NA,23335.8099,NA
2244,2015-07-16,2015-07-16,0.020413261,41.25743847,NA,2.508479971,34.56,NA,floating chamber- unspecified response,44.6312,-91.969007,211.125816,NA,NA,23335.8099,NA
2244,2015-10-19,2015-10-19,0.073043805,28.49082208,NA,1.061568029,371.52,NA,floating chamber- unspecified response,44.6312,-91.969007,211.125816,NA,NA,23335.8099,NA
2244,2016-02-04,2016-02-04,0.125656458,145.3110754,NA,2.718720029,25.92,NA,floating chamber- unspecified response,44.6312,-91.969007,211.125816,NA,NA,23335.8099,NA
2244,2016-04-29,2016-04-29,0.008928247,27.11003358,NA,0.200735971,161.28,NA,floating chamber- unspecified response,44.6312,-91.969007,211.125816,NA,NA,23335.8099,NA
2244,2016-07-27,2016-07-27,0.033995581,26.41794817,NA,2.1168,40.32000003,NA,floating chamber- unspecified response,44.6312,-91.969007,211.125816,NA,NA,23335.8099,NA
2246,2015-04-29,2015-04-29,0.562937657,41.91473427,NA,6.8688,92.16000003,NA,floating chamber- unspecified response,44.8702432,-93.1924432,0,NA,NA,43770.831,NA
2246,2015-07-20,2015-07-20,0.099288579,26.94180719,NA,7.67232,138.24,NA,floating chamber- unspecified response,44.8702432,-93.1924432,0,NA,NA,43770.831,NA
2246,2015-10-21,2015-10-21,0.643968488,56.6791845,NA,4.453891229,77.76,NA,floating chamber- unspecified response,44.8702432,-93.1924432,0,NA,NA,43770.831,NA
2246,2016-02-02,2016-02-02,0.701195946,169.3118937,NA,1.57248,155.52,NA,floating chamber- unspecified response,44.8702432,-93.1924432,0,NA,NA,43770.831,NA
2246,2016-04-26,2016-04-26,0.054002846,49.13042911,NA,9.504,610.56,NA,floating chamber- unspecified response,44.8702432,-93.1924432,0,NA,NA,43770.831,NA
2246,2016-07-26,2016-07-26,0.089204404,73.43870274,NA,6.880319971,835.2,NA,floating chamber- unspecified response,44.8702432,-93.1924432,0,NA,NA,43770.831,NA
2247,2015-04-30,2015-04-30,0.079060706,10.72336203,NA,0.888479971,-34.56,NA,floating chamber- unspecified response,45.1266318,-93.2968947,245.284752,NA,NA,49468.809,NA
2247,2015-07-20,2015-07-20,0.009231359,26.20727738,NA,0.833183971,195.84,NA,floating chamber- unspecified response,45.1266318,-93.2968947,245.284752,NA,NA,49468.809,NA
2247,2015-10-21,2015-10-21,0.016915688,16.52133231,NA,0.26352,-14.40000003,NA,floating chamber- unspecified response,45.1266318,-93.2968947,245.284752,NA,NA,49468.809,NA
2247,2016-02-02,2016-02-02,0.050610397,75.46613743,NA,0.308735971,187.2,NA,floating chamber- unspecified response,45.1266318,-93.2968947,245.284752,NA,NA,49468.809,NA
2247,2016-04-26,2016-04-26,0.011334348,28.28982207,NA,0.088128,23.04000003,NA,floating chamber- unspecified response,45.1266318,-93.2968947,245.284752,NA,NA,49468.809,NA
2247,2016-07-26,2016-07-26,0.027564714,48.4043025,NA,0.773567971,299.52,NA,floating chamber- unspecified response,45.1266318,-93.2968947,245.284752,NA,NA,49468.809,NA
2248,2015-01-22,2015-01-22,0.023689851,72.98400292,NA,0.253152,92.16000003,NA,floating chamber- unspecified response,44.74913428,-92.8046473,197.9676,NA,NA,19813.4235,NA
2248,2015-04-30,2015-04-30,0.049560767,25.33134601,NA,0.457632029,5.760000029,NA,floating chamber- unspecified response,44.74913428,-92.8046473,197.9676,NA,NA,19813.4235,NA
2248,2015-07-17,2015-07-17,0.040725498,33.77957695,NA,0.415584,34.56,NA,floating chamber- unspecified response,44.74913428,-92.8046473,197.9676,NA,NA,19813.4235,NA
2248,2015-10-20,2015-10-20,0.047744406,79.72569988,NA,0.453887971,201.6,NA,floating chamber- unspecified response,44.74913428,-92.8046473,197.9676,NA,NA,19813.4235,NA
2248,2016-04-29,2016-04-29,0.024149877,26.70067427,NA,1.056959971,40.32000003,NA,floating chamber- unspecified response,44.74913428,-92.8046473,197.9676,NA,NA,19813.4235,NA
2248,2016-07-27,2016-07-27,0.036526469,97.111147,NA,0.22896,218.88,NA,floating chamber- unspecified response,44.74913428,-92.8046473,197.9676,NA,NA,19813.4235,NA
2539,2010-06-19,2010-06-19,0.001775528,NA,NA,0.003491264,0.6453048,NA,floating chamber- linear response,-17.7502,145.6101,130,NA,NA,NA,NA
2589,2019-06-08,2019-06-08,0.203420103,322.7401989,NA,0.169450056,255.168858,NA,conc+k,50.5323,-63.2013,111,NA,1,1.18,WS
2589,2019-08-03,2019-08-03,1.206880906,88.49337223,NA,1.530475104,96.50965488,NA,conc+k,50.5323,-63.2013,111,NA,1,1.18,WS
2589,2019-09-05,2019-09-05,0.053086417,430.8031209,NA,0.047109576,394.7170416,NA,conc+k,50.5323,-63.2013,111,NA,1,1.18,WS
2589,2019-10-10,2019-10-10,0.526455408,373.8198942,NA,0.399800088,266.4883668,NA,conc+k,50.5323,-63.2013,111,NA,1,1.18,WS
2589,2020-06-18,2020-06-18,0.304165784,219.3503031,NA,0.282823272,188.7338154,NA,conc+k,50.5323,-63.2013,111,NA,1,1.18,WS
2589,2020-08-27,2020-08-27,0.66515818,217.6167186,NA,0.654963048,199.4402954,NA,conc+k,50.5323,-63.2013,111,NA,1,1.18,WS
2590,2019-06-08,2019-06-08,0.232778593,229.1689636,NA,0.201367272,182.6720796,NA,conc+k,50.5323,-63.2034,111,NA,1,1.18,WS
2590,2019-07-04,2019-07-04,13.84113846,298.5017508,NA,18.35764217,383.9100017,NA,conc+k,50.5323,-63.2034,111,NA,1,1.18,WS
2590,2019-08-03,2019-08-03,0.826180919,112.2098893,NA,0.893424552,104.8956265,NA,conc+k,50.5323,-63.2034,111,NA,1,1.18,WS
2590,2019-09-05,2019-09-05,0.081483364,326.1341905,NA,0.074526336,295.7879148,NA,conc+k,50.5323,-63.2034,111,NA,1,1.18,WS
2590,2019-10-10,2019-10-10,0.031697577,317.5117655,NA,0.020801664,223.3685925,NA,conc+k,50.5323,-63.2034,111,NA,1,1.18,WS
2590,2020-06-18,2020-06-18,0.186347975,235.0723683,NA,0.180512616,215.181047,NA,conc+k,50.5323,-63.2034,111,NA,1,1.18,WS
2590,2020-08-27,2020-08-27,0.502689483,222.1371002,NA,0.48628584,200.3219575,NA,conc+k,50.5323,-63.2034,111,NA,1,1.18,WS
2591,2019-06-08,2019-06-08,5.209820711,277.8718291,NA,3.816748488,187.392,NA,conc+k,50.5312,-63.2047,110,NA,1,1.18,WS
2591,2019-08-03,2019-08-03,2.846144914,180.5994678,NA,5.994759744,347.688,NA,conc+k,50.5312,-63.2047,110,NA,1,1.18,WS
2591,2019-09-05,2019-09-05,0.211406308,280.300255,NA,0.198936144,251.496,NA,conc+k,50.5312,-63.2047,110,NA,1,1.18,WS
2591,2019-10-10,2019-10-10,0.400354178,136.9467247,NA,0.303202992,85.09506108,NA,conc+k,50.5312,-63.2047,110,NA,1,1.18,WS
2591,2020-06-18,2020-06-18,0.721671206,232.1904559,NA,0.750682224,225.9894385,NA,conc+k,50.5312,-63.2047,110,NA,1,1.18,WS
2591,2020-08-27,2020-08-27,0.928860082,158.8352288,NA,0.943307448,145.7620976,NA,conc+k,50.5312,-63.2047,110,NA,1,1.18,WS
2592,2019-08-03,2019-08-03,11.12543086,1119.012214,NA,21.95645688,2191.508051,NA,conc+k,50.5296,-63.2092,109,NA,1,1.18,WS
2592,2019-09-05,2019-09-05,0.406991981,279.1129751,NA,0.781289016,508.6822649,NA,conc+k,50.5296,-63.2092,109,NA,1,1.18,WS
2592,2020-08-27,2020-08-27,8.715037524,597.4687201,NA,17.16506038,1152.972966,NA,conc+k,50.5296,-63.2092,109,NA,1,1.18,WS
2593,2019-06-08,2019-06-08,2.10142668,308.0522398,NA,6.037577448,830.352,NA,conc+k,50.5291,-63.2094,108,NA,1,1.18,WS
2593,2019-07-04,2019-07-04,7.254394276,618.8823372,NA,13.47559286,1136.316563,NA,conc+k,50.5291,-63.2094,108,NA,1,1.18,WS
2593,2019-08-03,2019-08-03,21.47756138,770.517055,NA,13.90338401,491.52,NA,conc+k,50.5291,-63.2094,108,NA,1,1.18,WS
2593,2019-09-05,2019-09-05,1.08124348,380.3080324,NA,1.66111716,562.2,NA,conc+k,50.5291,-63.2094,108,NA,1,1.18,WS
2593,2019-10-10,2019-10-10,10.37109963,729.7324209,NA,12.36250651,839.4475142,NA,conc+k,50.5291,-63.2094,108,NA,1,1.18,WS
2593,2020-06-18,2020-06-18,5.164222015,524.5947687,NA,7.945819656,785.4012617,NA,conc+k,50.5291,-63.2094,108,NA,1,1.18,WS
2593,2020-08-27,2020-08-27,7.830862001,550.264006,NA,12.07523777,828.494777,NA,conc+k,50.5291,-63.2094,108,NA,1,1.18,WS
2594,2019-06-08,2019-06-08,1.930993428,267.6453002,NA,3.69235404,478.824,NA,conc+k,50.527,-63.2102,108,NA,1,1.18,NA
2594,2019-07-04,2019-07-04,0.826030262,602.7665946,NA,2.751250392,1993.843098,NA,conc+k,50.527,-63.2102,108,NA,1,1.18,NA
2594,2019-08-03,2019-08-03,5.851051805,618.6616044,NA,16.02348523,1660.775618,NA,conc+k,50.527,-63.2102,108,NA,1,1.18,NA
2594,2019-09-05,2019-09-05,1.142228987,265.9303747,NA,3.969382128,872.664,NA,conc+k,50.527,-63.2102,108,NA,1,1.18,NA
2594,2019-10-10,2019-10-10,6.752799555,447.8884129,NA,14.39110802,903.3987826,NA,conc+k,50.527,-63.2102,108,NA,1,1.18,NA
2594,2020-06-18,2020-06-18,2.935890771,393.3069549,NA,8.776109928,1142.017098,NA,conc+k,50.527,-63.2102,108,NA,1,1.18,NA
2594,2020-08-27,2020-08-27,3.393901256,340.5712239,NA,8.910758568,854.8969241,NA,conc+k,50.527,-63.2102,108,NA,1,1.18,NA
2595,2019-07-04,2019-07-04,1.997283584,181.0809179,NA,8.834823648,748.1652084,NA,conc+k,50.523,-63.2099,108,NA,1,1.18,NA
2595,2019-08-03,2019-08-03,2.400215086,219.1479011,NA,5.82899736,499.32,NA,conc+k,50.523,-63.2099,108,NA,1,1.18,NA
2595,2019-09-05,2019-09-05,1.039802684,279.1296075,NA,5.1462108,1308.864,NA,conc+k,50.523,-63.2099,108,NA,1,1.18,NA
2595,2019-10-10,2019-10-10,2.944731643,215.9294316,NA,8.844799968,583.3491482,NA,conc+k,50.523,-63.2099,108,NA,1,1.18,NA
2595,2020-06-18,2020-06-18,1.437256193,133.3320297,NA,6.354560232,537.260076,NA,conc+k,50.523,-63.2099,108,NA,1,1.18,NA
2595,2020-08-27,2020-08-27,1.843525165,146.9626534,NA,6.493418208,461.4804982,NA,conc+k,50.523,-63.2099,108,NA,1,1.18,NA
2596,2019-06-08,2019-06-08,10.90559143,251.8112135,NA,14.20392139,306.96,NA,conc+k,50.5201,-63.2087,107,NA,1,1.18,WS
2596,2019-07-04,2019-07-04,22.10596954,288.6631511,NA,20.77428691,256.5750163,NA,conc+k,50.5201,-63.2087,107,NA,1,1.18,WS
2596,2019-08-01,2019-08-01,31.35794798,480.7012579,NA,37.30592647,562.728,NA,conc+k,50.5201,-63.2087,107,NA,1,1.18,WS
2596,2019-08-02,2019-08-02,24.50709,429.958,NA,22.69822841,384.384,NA,conc+k,50.5201,-63.2087,107,NA,1,1.18,WS
2596,2019-08-03,2019-08-03,24.8061557,395.4296871,NA,27.70711634,428.352,NA,conc+k,50.5201,-63.2087,107,NA,1,1.18,WS
2596,2019-09-05,2019-09-05,6.791492934,615.1288464,NA,3.762933792,333.72,NA,conc+k,50.5201,-63.2087,107,NA,1,1.18,WS
2596,2019-10-10,2019-10-10,22.03415676,352.1045809,NA,17.40099708,262.008,NA,conc+k,50.5201,-63.2087,107,NA,1,1.18,WS
2596,2020-06-18,2020-06-18,32.96993516,565.5780208,NA,28.47973985,475.368,NA,conc+k,50.5201,-63.2087,107,NA,1,1.18,WS
2596,2020-08-27,2020-08-27,12.90586,305.6854,NA,11.59007987,261.36,NA,conc+k,50.5201,-63.2087,107,NA,1,1.18,WS
3536,2017-03-15,2017-03-15,47.285,442.4391221,NA,65.63,624.3,NA,conc+k,-23,-43.4,1,NA,NA,NA,NA
3536,2017-06-15,2017-06-15,43.637,249.28214,NA,46.47,259.9,NA,conc+k,-23,-43.4,1,NA,NA,NA,NA
3536,2017-11-15,2017-11-15,159.178,270.755268,NA,150.27,244.3,NA,conc+k,-23,-43.4,1,NA,NA,NA,NA
3537,2017-07-25,2017-07-25,0,20.81436762,0.00894,-0.18609504,13.54368061,0.006318272,conc+k,30.9778,78.4406,2570,NA,NA,NA,NA
3539,2017-07-24,2017-07-24,0,24.61410692,0.01099,-0.135637056,22.1639609,0.008888416,conc+k,30.9939,78.9442,3052,NA,NA,NA,NA
3540,2017-07-28,2017-07-28,14.31,161.402745,0.0415,67.72818656,793.3585427,0.393981719,conc+k,28.6006,77.2608,201,NA,NA,NA,NA
3540,2018-02-18,2018-02-18,172.13,768.9541224,0.02399,604.5631679,3029.829666,0.112479514,conc+k,28.6006,77.2608,201,NA,NA,NA,NA
3540,2019-06-09,2019-06-09,68.7,339.7635888,0.01002,368.1736744,1999.027299,0.082316014,conc+k,28.6006,77.2608,201,NA,NA,NA,NA
3541,2017-07-28,2017-07-28,3.45,40.38979373,0.06528,33.15380973,289.3637156,1.507425387,conc+k,28.6108,77.2544,195,NA,NA,NA,PS
3542,2018-02-20,2018-02-20,0.03,23.25589547,0.00906,-136.2098291,23748.53593,-0.006568147,conc+k,30.1467,78.5975,460,NA,NA,NA,NA
3543,2017-07-21,2017-07-21,0.03,11.96245119,0.00848,-0.140882688,-9.7065008,0.000713929,conc+k,30.1286,78.33,345,NA,NA,NA,NA
3545,2017-07-29,2017-07-29,6.37,147.7789795,0.24507,30.15763795,716.2655708,2.819127139,conc+k,27.1761,78.0439,137,NA,NA,NA,NA
3546,2017-07-30,2017-07-30,1.68,48.91154848,0.0236,7.487598464,178.2135612,0.174448551,conc+k,26.4175,80.4281,101,NA,NA,NA,NA
3547,2017-07-30,2017-07-30,55.49,479.988858,0.03253,478.4039698,4674.003866,0.494038868,conc+k,26.4178,80.4269,100,NA,NA,NA,PS
3548,2017-07-31,2017-07-31,0.59,51.06539112,0.00679,2.41174176,190.7035359,-0.026094105,conc+k,25.4253,81.8881,68,NA,NA,NA,NA
3549,2017-08-01,2017-08-01,0.42,36.12005012,0.00813,1.58701184,104.5014824,-0.005354468,conc+k,25.3022,83.0094,67,NA,NA,NA,NA
3549,2018-02-16,2018-02-16,0.34,31.34403363,0.01932,0.910408576,59.09321018,0.073284812,conc+k,25.3022,83.0094,67,NA,NA,NA,NA
3549,2018-02-21,2018-02-21,0.02,14.66928136,0.01007,-0.18026656,-6.125982272,-0.000249875,conc+k,25.3022,83.0094,67,NA,NA,NA,NA
3550,2017-08-01,2017-08-01,142.63,796.653441,0.32572,1253.163999,8006.883767,7.005392616,conc+k,25.285,83.0036,67,NA,NA,NA,PS
3551,2017-08-03,2017-08-03,0.61,38.03424557,0.00579,2.38842784,111.7486144,-0.043478276,conc+k,25.6142,85.2022,94,NA,NA,NA,NA
3553,2017-08-05,2017-08-05,1.39,90.25900519,0.01691,5.905166144,403.3729476,0.091061644,conc+k,22.55,88.3236,21,NA,NA,NA,NA
3553,2018-02-14,2018-02-14,3.38,33.19946349,0.01113,11.52715142,63.11935763,0.004854717,conc+k,22.55,88.3236,21,NA,NA,NA,NA
3554,2017-08-05,2017-08-05,1.52,69.85062714,0.0124,6.772527232,290.0678792,0.041836239,conc+k,22.5461,88.3256,18,NA,NA,NA,PS
3554,2018-02-13,2018-02-13,234.82,656.8220144,0.00047,1663.8193,5242.393447,-0.20482623,conc+k,22.5461,88.3256,18,NA,NA,NA,PS
3555,2017-08-14,2017-08-14,0.11,32.7260478,0.00587,-0.012656128,64.31411277,-0.034161503,conc+k,24.0414,89.0281,11,NA,NA,NA,NA
3555,2018-02-02,2018-02-02,0.55,35.34505653,0.00863,1.37926816,63.72639382,-0.025308783,conc+k,24.0414,89.0281,11,NA,NA,NA,NA
3555,2019-02-06,2019-02-06,0.52,23.06322626,0.00227,1.730309184,26.02174854,0.003890913,conc+k,24.0414,89.0281,11,NA,NA,NA,NA
3556,2017-08-14,2017-08-14,0.15,32.63895768,0.00459,0.228476416,68.75716307,-0.050403387,conc+k,24.385,89.8022,12,NA,NA,NA,NA
3556,2018-02-03,2018-02-03,0.15,24.48604078,0.00903,0.134304832,28.78773699,-0.022595853,conc+k,24.385,89.8022,12,NA,NA,NA,NA
3557,2017-08-12,2017-08-12,0.09,31.1348091,0.00478,-0.184596288,62.31765021,-0.037338487,conc+k,23.4722,90.2553,31,NA,NA,NA,NA
3557,2019-02-19,2019-02-19,1.44,15.37053483,0.00173,5.239303936,-19.56133642,-0.005175985,conc+k,23.4722,90.2553,31,NA,NA,NA,NA
3558,2017-08-04,2017-08-04,0.08,41.76812694,0.00621,-0.125395584,118.1071114,-0.028949821,conc+k,23.2344,90.645,10,NA,NA,NA,NA
3558,2018-02-10,2018-02-10,0.24,32.58572445,0.01808,0.894921472,77.67003306,0.10708935,conc+k,23.2344,90.645,10,NA,NA,NA,NA
3559,2017-08-11,2017-08-11,0.06,40.70868265,0.00682,-0.352872832,229.9595144,-0.016813028,conc+k,23.6494,90.6253,5,NA,NA,NA,NA
3559,2018-02-05,2018-02-05,0.77,183.2464153,0.01288,4.680769024,1332.19644,0.03458986,conc+k,23.6494,90.6253,5,NA,NA,NA,NA
3560,2017-08-04,2017-08-04,0.08,60.26635771,0.00619,-0.223397312,406.5702436,-0.052937835,conc+k,23.5489,90.5792,8,NA,NA,NA,NA
3560,2018-02-10,2018-02-10,0.23,273.5379865,0.07226,0.727560832,1986.830705,0.980046035,conc+k,23.5489,90.5792,8,NA,NA,NA,NA
3561,2017-08-04,2017-08-04,0.06,130.4716999,0.01938,-0.278684608,991.674698,0.209538162,conc+k,23.5936,90.4744,5,NA,NA,NA,NA
3561,2018-02-10,2018-02-10,120.15,440.3988135,0.01782,827.5090225,3414.436199,0.112657996,conc+k,23.5936,90.4744,5,NA,NA,NA,NA
3561,2019-02-19,2019-02-19,118.16,476.7886335,0.15741,872.3473526,3961.764983,2.835761684,conc+k,23.5936,90.4744,5,NA,NA,NA,NA
3562,2017-08-16,2017-08-16,0.76,72.54800741,0.00922,3.888179008,487.8446086,0.018383672,conc+k,23.8231,90.2583,8,NA,NA,NA,PS
3562,2018-02-06,2018-02-06,78.2,382.9910355,1.69986,590.7753156,3222.7372,31.31596014,conc+k,23.8231,90.2583,8,NA,NA,NA,PS
3563,2017-08-16,2017-08-16,0.55,67.87510476,0.00905,3.250959616,459.4571217,0.026665248,conc+k,23.8458,90.2419,10,NA,NA,NA,PS
3563,2018-02-08,2018-02-08,43.04,340.38257,0.04372,338.303214,2971.406773,0.597665662,conc+k,23.8458,90.2419,10,NA,NA,NA,PS
3564,2018-02-13,2018-02-13,0.09,75.63611293,0.01116,0.011990016,232.5786668,-0.00049975,conc+k,22.1844,88.1892,3,NA,NA,NA,NA
3566,2019-02-05,2019-02-05,0.12,10.26937265,0.00212,0.098418048,-30.13449056,-0.004711931,conc+k,24.4617,88.62,12,NA,NA,NA,NA
3567,2019-02-05,2019-02-05,164.16,693.0781963,0.10177,1146.819052,5508.323134,1.661776837,conc+k,24.5394,88.61,12,NA,NA,NA,PS
3568,2018-02-09,2018-02-09,1.16,96.7219545,0.01,3.797920832,322.9755606,-0.007282076,conc+k,23.7692,89.7875,10,NA,NA,NA,NA
3569,2018-02-07,2018-02-07,30.16,131.0189082,0.00943,210.9416004,916.8354327,-0.067145022,conc+k,23.7881,90.2419,15,NA,NA,NA,PS
3570,2018-02-10,2018-02-10,20.54,219.5283496,0.02882,142.159708,1634.455875,0.28728503,conc+k,23.5783,90.5603,4,NA,NA,NA,NA
3571,2018-02-10,2018-02-10,23.18,283.7064864,0.105,157.9891103,2124.424216,1.546798571,conc+k,23.3464,90.6119,11,NA,NA,NA,NA
3572,2016-08-08,2016-08-08,0.01,69.28282583,NA,-0.288593024,169.7072693,NA,conc+k,32.9367,95.1283,4115,NA,NA,NA,NA
3573,2018-08-04,2018-08-04,0.07,103.1175866,0.01381,-0.030974208,376.2450784,0.06867997,conc+k,22.0333,100.7833,540,NA,NA,NA,DD
3573,2019-07-02,2019-07-02,0.03,93.2370058,0.01054,-0.165362304,309.3377916,0.063432592,conc+k,22.0333,100.7833,540,NA,NA,NA,DD
3574,2018-08-04,2018-08-04,0.15,91.30446401,0.01128,0.289009344,318.4248916,0.044370687,conc+k,21.9978,100.8444,535,NA,NA,NA,NA
3574,2019-07-02,2019-07-02,0.27,89.3648051,0.01534,0.690425088,308.468349,0.117227142,conc+k,21.9978,100.8444,535,NA,NA,NA,NA
3575,2017-04-15,2017-04-15,0.07,102.4236721,0.01789,-0.027144064,422.331411,0.095844968,conc+k,10.1525,105.6531,9,NA,NA,NA,NA
3575,2017-08-18,2017-08-18,0.17,92.45576805,0.01102,0.353622208,355.8297032,0.028949821,conc+k,10.1525,105.6531,9,NA,NA,NA,NA
3576,2017-04-15,2017-04-15,0.04,106.6304516,0.01388,-0.175936832,446.5160643,0.054972533,conc+k,10.13,105.6875,0,NA,NA,NA,NA
3576,2017-08-18,2017-08-18,0.18,73.49488486,0.00931,0.425645568,265.7506697,-0.004354967,conc+k,10.13,105.6875,0,NA,NA,NA,NA
3577,2017-04-15,2017-04-15,0.14,115.9325049,0.01683,0.296086784,492.5786666,0.087599088,conc+k,10.0197,105.8053,4,NA,NA,NA,NA
3577,2017-08-18,2017-08-18,0.11,83.84187883,0.00904,0.130641216,320.8392978,-0.002320269,conc+k,10.0197,105.8053,4,NA,NA,NA,NA
3578,2017-04-15,2017-04-15,0.97,190.1046976,0.03416,7.468114688,1693.796588,0.525273262,conc+k,9.9867,105.7136,4,NA,NA,NA,NA
3578,2017-08-18,2017-08-18,0.86,250.8190513,0.0515,5.99958752,2138.318563,0.805954448,conc+k,9.9867,105.7136,4,NA,NA,NA,NA
3579,2017-04-15,2017-04-15,0.44,168.2300769,0.0306,3.039136,1461.566631,0.457592793,conc+k,10.0083,105.7575,5,NA,NA,NA,NA
3579,2017-08-18,2017-08-18,0.23,127.4265039,0.01633,1.171857536,1010.630955,0.129578114,conc+k,10.0083,105.7575,5,NA,NA,NA,NA
3580,2017-04-15,2017-04-15,0.24,126.0353063,0.01975,1.346711936,1053.836103,0.216106308,conc+k,10.0319,105.79,4,NA,NA,NA,NA
3580,2017-08-18,2017-08-18,0.29,99.28459271,0.01103,1.663115136,750.0030196,0.034518467,conc+k,10.0319,105.79,4,NA,NA,NA,NA
